image,caption_1,caption_2,caption_3,caption_4,caption_5
1131155939_b4b457b05e.jpg,"A pile of seaweed sits on the sand , behind it a big black dog is running in the water .","A dog at the shore of an ocean , with seaweed in foreground .","A black lav runs into the water on the beach , with swimmers in the distance and sea kelp in the foreground .",A black dog runs into the ocean next to a pile of seaweed .,A dog is running in the waves at the beach .
1131340021_83f46b150a.jpg,Little boy in a striped shirt and brown shorts is running .,A young boy runs while wearing sandals .,"The little boy , in a short sleeved shirt and shorts , is running outside .",Young boy running outside on the pavement .,The little boy is wearing a black pinstripe shirt and walking on a deck .
1131800850_89c7ffd477.jpg,A brown and white dog stands outside while it snows .,A furry dog attempts to dry itself by shaking the water off its coat .,A white and brown dog shaking its self dry .,A dog is looking at something near the water .,The large brown and white dog shakes off water .
1131804997_177c3c0640.jpg,Two men sitting in front of a railing are looking at something .,Two older men with backpacks sit at a bus station .,Two men are sitting on the ground and going through their backpacks .,Two men with backpacks placed in front of them sitting in front of a railing .,Two men with backpacks are sitting on cardboard along a railing .
1131932671_c8d17751b3.jpg,A boy is jumping on a bed .,The boy in blue shorts is bouncing on the bed .,A small child is jumping on a bed .,A boy jumps from one bed to another .,A boy jumped up from the green bed .
1132772170_600610c5df.jpg,A young child jumping on the bed as a man looks the other way .,A child leaping from bed to bed behind the back of a man .,A man is standing with his arms folded looking at something while the person behind him is jumping onto one of the two beds in the room .,Man standing in the bedroom with little boy jumping into bed .,a man wearing a yellow shirt standing in the middle of two beds that a boy is jumping on in the background
113678030_87a6a6e42e.jpg,The snowboarder is sitting down .,A snowboarder takes a rest on the mountainside .,"Two skiers stand , two sit on slopes .",A snowboarder sits on a slope with skiers and boarders nearby .,Snowboarders sitting in the snow while skiers take the hill .
1138784872_69ade3f2ab.jpg,A small child walks down a sidewalk .,The child in the green one piece suit is walking past a store window .,A young boy is walking in front of some stores,A small child in green clothing walks past a store opening and a woman in pink pants .,A girl in green walks down a city street .
114051287_dd85625a04.jpg,A child getting out of the car wearing soccer shoes .,A young boy gets out of the van and prepares his shoes for wear during a soccer game .,A boy in glasses is wearing a red shirt .,A boy dressed in soccer attire and holding his shoes getting out of a car .,A boy in a red soccer strip is holding his boots in his hand whilst stepping out of a car .
1141718391_24164bf1b1.jpg,A man and a woman are crossing over a rope bridge with greenery all over them .,A man and a woman are walking across a rope bridge .,A man and a woman crossing a suspension bridge in a tropical setting .,Woman and man walking across wooden rope bridge with a caution sign beside it .,"A bridge through high green plants , a man and a woman on it ."
1141739219_2c47195e4c.jpg,Two women and four children standing next to a brightly painted truck .,A man is helping a girl step down from a colorful truck whilst a woman and three children watch .,A girl climbing down from the side of a bright blue truck while others watch .,A very colorful bus is pulled off to the side of the road as its passengers load .,A family gathered at a painted van
1142283988_6b227c5231.jpg,"Blond embracing young man in pink costume , at event",Two people are hugging and one is wearing a pink-hooded stretch top .,A blond woman poses with a person in a pink costume .,A smiling woman holds a person dressed in a pig costume .,A young woman hugs a young man who 's wearing a pink costume .
1142847777_2a0c1c2551.jpg,A woman wearing a blue helmet rides her bicycle in a parking lot .,A woman is riding a blue bike .,A woman is riding her bicycle in traffic,A bicyclist riding on a city street .,A woman in a blue helmet and brown shorts rides her bike on a busy street .
1143373711_2e90b7b799.jpg,A man in blue and white biking gear rides down a busy street .,A bicyclist getting ready to cross a street .,A bicycle rider is crossing a street .,A biker in spandex riding on a busy street .,a man wearing a helmet riding his bicycle down the street .
1143882946_1898d2eeb9.jpg,A woman in a blue vest and a sky blue helmet stands with her bicycle in traffic .,A woman with a helmet and a backpack walks next to her bike .,A woman in a helmet rides her bike behind a car .,A lady wearing a helmet holding a bike .,Women with bike and helmet wait for traffic .
1144288288_e5c9558b6a.jpg,A woman walks on a street wearing headphones .,A woman wearing a white hat and shirt is jogging down a street with a plant store on the corner .,A woman in a white shirt and blue shorts is wearing headphones .,A man in shorts is jogging along a street with a headset .,A person in blue shorts and wearing a Walkman jogs .
1148238960_f8cacec2fc.jpg,Bicyclists waiting at an intersection .,Bicyclists are standing at an intersection .,People waiting at a light on bikes .,three bikers stop in town .,People on bicycles waiting at an intersection .
1149179852_acad4d7300.jpg,Shirtless man leading a small horse-drawn covered wagon down a road,A man without a shirt on is guiding a large brown horse pulling a green and yellow wagon .,The shirtless man is walking the Shetland pony and carriage down the street .,A shirtless man escorts a horse pulling a carriage along a paved road .,A shirtless man leading a horse that is pulling a carriage .
114949897_490ca7eaec.jpg,The man is holding the net for the boy playing baseball .,Three people put up a batting cage .,"A child practices hitting a baseball into a net , while two adult men watch .",A boy hits a ball off of a tee ball into to net .,A man holds a net while a boys bats a ball into it .
1151466868_3bc4d9580b.jpg,Girl running through the water near the shore .,A young girl wears a shirt and shorts as she plays in the ocean 's surf .,A young girl plays in shallow water .,A small girl spins in the waves in the bright sun .,The little girl splashes through the water .
1153704539_542f7aa3a5.jpg,A girl playing trumpet in a marching band .,A teenager plays her trumpet on the field at a game .,Girl wearing blue shirt and black shorts plays trumped outside .,Girl playing the trumpet in a marching band,a young girl wearing a blue shirt marching in a band playing a trumpet
1155138244_859fd6e079.jpg,An Asian girl in a green hat and apron is serving drinks on a tray .,a Starbucks barista offering up a tray of drinks,A girl hands out Starbucks samples at a street fair .,Woman dressed in a green hat and apron is holding a try full of drink samples .,The waitress offers complimentary tea to the patrons .
115684808_cb01227802.jpg,Three people are standing in the snow preparing an ice fishing boat .,Three men loading items on a sled .,Three people in the snow put their gear in order .,Three men are setting up a sledge on a snowy plain .,Three people and a sled .
1159574340_99ba8c3c59.jpg,A child jumping into a lake in a wooded area while another child plays on the shore .,A child jumps into the water with his sneakers on .,The man takes a leap into the water with his shoes on .,A kid jumping into a pool of water .,Little boy in sneakers jumping into water .
1160034462_16b38174fe.jpg,A elderly man in a straw hat is sitting on a bench .,a elderly man sits alone on a park bench .,White haired man in gray sweater and a straw hat sitting on a bench under a tree .,The old man in the brown hat is sitting on the bench .,An old man in a straw hat sits on a park bench .
